Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Store,Actual_Weekly_Sales,Predicted_Weekly_Sales,Date
0,66.83,3.845,220.9991248,7.057,2,1857480.84,1.8621902e+06,2012-03-26
0,68.43,3.891,221.0737638,6.891,2,2129035.91,1.998181e+06,2012-04-02
0,68.08,3.891,221.1484028,6.891,2,1935869.1,1.8903599e+06,2012-04-09
0,65.69,3.877,221.2021074,6.891,2,1847344.45,1.8593221e+06,2012-04-16
0,67.2,3.814,221.255812,6.891,2,1764133.09,1.8428121e+06,2012-04-23
0,76.73,3.749,221.3095166,6.891,2,1923957.09,1.888913e+06,2012-04-30
0,73.87,3.688,221.3632212,6.891,2,1917520.99,1.8320281e+06,2012-05-07
0,71.27,3.63,221.380331,6.891,2,2000940.67,1.9067331e+06,2012-05-14
0,78.19,3.561,221.3828029,6.891,2,1912791.09,1.8877112e+06,2012-05-21
0,78.38,3.501,221.3852748,6.891,2,1910092.37,1.8932712e+06,2012-05-28
0,78.69,3.452,221.3877467,6.891,2,2010216.49,1.942029e+06,2012-06-04
0,80.56,3.393,221.4009901,6.891,2,1962924.3,1.9055779e+06,2012-06-11
0,81.04,3.346,221.4411622,6.891,2,1887733.21,1.8710232e+06,2012-06-18
0,86.32,3.286,221.4813343,6.891,2,1881046.12,1.8746592e+06,2012-06-25
0,84.2,3.227,221.5215064,6.565,2,2041507.4,1.9715108e+06,2012-07-02
0,80.17,3.256,221.5616784,6.565,2,1830075.13,1.8704744e+06,2012-07-09
0,83.23,3.311,221.5701123,6.565,2,1819666.46,1.8464205e+06,2012-07-16
0,86.37,3.407,221.5785461,6.565,2,1757923.88,1.8111356e+06,2012-07-23
0,90.22,3.417,221.5869799,6.565,2,1946104.64,1.8801251e+06,2012-07-30
0,88.55,3.494,221.5954138,6.565,2,1866719.96,1.7985824e+06,2012-08-06
0,84.79,3.571,221.6751459,6.565,2,1928016.01,1.8690404e+06,2012-08-13
0,76.91,3.62,221.8083518,6.565,2,1876788.15,1.8449044e+06,2012-08-20
0,82.64,3.638,221.9415576,6.565,2,1947083.3,1.8842124e+06,2012-08-27
1,87.65,3.73,222.0747635,6.565,2,1898777.07,1.8491062e+06,2012-09-03
0,75.88,3.717,222.2174395,6.565,2,1814806.63,1.8286261e+06,2012-09-10
0,71.09,3.721,222.4169362,6.565,2,1829415.67,1.8371832e+06,2012-09-17
0,79.45,3.666,222.6164329,6.565,2,1746470.56,1.7853039e+06,2012-09-24
0,70.27,3.617,222.8159296,6.17,2,1998321.04,1.8923741e+06,2012-10-01
0,60.97,3.601,223.0154263,6.17,2,1900745.13,1.8226705e+06,2012-10-08
0,68.08,3.594,223.0598077,6.17,2,1847990.41,1.8278616e+06,2012-10-15
0,69.79,3.506,223.0783366,6.17,2,1834458.35,1.8462676e+06,2012-10-22
0,52.42,3.157,223.1923049,6.833,3,398178.21,494559.16,2012-01-02
0,51.86,3.261,223.3755259,6.833,3,367438.62,435601.9,2012-01-09
0,56.2,3.268,223.4700552,6.833,3,365818.61,415603.9,2012-01-16
0,58.06,3.29,223.5645845,6.833,3,349518.1,398117.75,2012-01-23
0,59.33,3.36,223.6591137,6.833,3,424960.66,432558.03,2012-01-30
1,51.65,3.409,223.753643,6.833,3,473292.47,428257.9,2012-02-06
0,52.39,3.51,223.9170153,6.833,3,475591.08,469940.97,2012-02-13
0,60.12,3.555,224.1320199,6.833,3,418925.47,471951.97,2012-02-20
0,61.65,3.63,224.3470245,6.833,3,469752.56,503716.44,2012-02-27
0,60.71,3.669,224.5620291,6.833,3,445162.05,473813.44,2012-03-05
0,64.0,3.734,224.7166953,6.833,3,411775.8,471879.2,2012-03-12
0,66.53,3.787,224.7909104,6.833,3,413907.25,450328.97,2012-03-19
0,69.36,3.845,224.8651254,6.833,3,407488.84,441032.9,2012-03-26
0,73.01,3.891,224.9393405,6.664,3,503232.13,462797.72,2012-04-02
0,72.83,3.891,225.0135556,6.664,3,420789.74,481328.97,2012-04-09
0,72.05,3.877,225.0689541,6.664,3,434822.13,475790.75,2012-04-16
0,73.39,3.814,225.1243526,6.664,3,394616.11,445408.3,2012-04-23
0,79.51,3.749,225.1797511,6.664,3,439913.57,473564.3,2012-04-30
0,75.19,3.688,225.2351496,6.664,3,431985.36,446108.7,2012-05-07
0,72.38,3.63,225.2512024,6.664,3,418112.76,452909.2,2012-05-14
0,78.58,3.561,225.2515168,6.664,3,413701.29,449133.9,2012-05-21
0,81.55,3.501,225.2518313,6.664,3,432268.53,452803.8,2012-05-28
0,81.65,3.452,225.2521458,6.664,3,446336.8,459646.38,2012-06-04
0,84.66,3.393,225.2644795,6.664,3,442074.79,476486.84,2012-06-11
0,82.7,3.346,225.3068615,6.664,3,419497.95,462744.8,2012-06-18
0,86.42,3.286,225.3492435,6.664,3,422965.33,450328.97,2012-06-25
0,83.14,3.227,225.3916254,6.334,3,411206.5,445123.12,2012-07-02
0,82.28,3.256,225.4340074,6.334,3,416913.1,443427.16,2012-07-09
0,81.38,3.311,225.4438827,6.334,3,432424.85,450523.44,2012-07-16
0,84.94,3.407,225.4537579,6.334,3,389427.9,439701.56,2012-07-23
0,86.55,3.417,225.4636332,6.334,3,419990.29,444318.47,2012-07-30
0,85.85,3.494,225.4735085,6.334,3,391811.6,423625.53,2012-08-06
0,87.36,3.571,225.5558664,6.334,3,394918.83,421043.38,2012-08-13
0,83.01,3.62,225.6925864,6.334,3,412449.67,432542.97,2012-08-20
0,85.18,3.638,225.8293063,6.334,3,408838.73,425941.25,2012-08-27
1,84.99,3.73,225.9660263,6.334,3,408229.73,431976.56,2012-09-03
0,78.36,3.717,226.1122067,6.334,3,407589.16,431976.56,2012-09-10
0,72.78,3.721,226.3151496,6.334,3,414392.09,433171.62,2012-09-17
0,77.46,3.666,226.5180926,6.334,3,389813.02,423625.53,2012-09-24
0,72.74,3.617,226.7210356,6.034,3,443557.65,455290.03,2012-10-01
0,70.31,3.601,226.9239785,6.034,3,410804.39,427001.6,2012-10-08
0,73.44,3.594,226.9688442,6.034,3,424513.08,445649.47,2012-10-15
0,74.66,3.506,226.9873637,6.034,3,405432.7,437584.72,2012-10-22
0,38.64,3.158,130.1575161,4.607,4,2047766.07,1.9787072e+06,2012-01-02
0,34.41,3.263,130.244,4.607,4,1941676.61,1.9403564e+06,2012-01-09
0,42.09,3.273,130.2792258,4.607,4,2005097.76,1.9422268e+06,2012-01-16
0,40.31,3.29,130.3144516,4.607,4,1928720.51,1.9130616e+06,2012-01-23
0,41.81,3.354,130.3496774,4.607,4,2173373.91,2.0804079e+06,2012-01-30
1,33.0,3.411,130.3849032,4.607,4,2374660.64,2.285479e+06,2012-02-06
0,34.19,3.493,130.4546207,4.607,4,2427640.17,2.1012115e+06,2012-02-13
0,41.31,3.541,130.5502069,4.607,4,2226662.17,1.9934608e+06,2012-02-20
0,50.38,3.619,130.6457931,4.607,4,2206319.9,2.0459192e+06,2012-02-27
0,53.63,3.667,130.7413793,4.607,4,2202450.81,2.0553531e+06,2012-03-05
0,59.81,3.707,130.8261935,4.607,4,2214967.44,2.0553531e+06,2012-03-12
0,59.07,3.759,130.8966452,4.607,4,2091592.54,2.0148479e+06,2012-03-19
0,72.63,3.82,130.9670968,4.607,4,2089381.77,2.0022276e+06,2012-03-26
0,67.69,3.864,131.0375484,4.308,4,2470206.13,2.3126568e+06,2012-04-02
0,68.69,3.881,131.108,4.308,4,2105301.39,1.9951148e+06,2012-04-09
0,68.6,3.864,131.1173333,4.308,4,2144336.89,2.0290185e+06,2012-04-16
0,76.47,3.81,131.1266667,4.308,4,2064065.66,1.9867055e+06,2012-04-23
0,80.14,3.747,131.136,4.308,4,2196968.33,2.0930965e+06,2012-04-30
0,67.64,3.685,131.1453333,4.308,4,2127661.17,2.0135448e+06,2012-05-07
0,68.43,3.62,131.0983226,4.308,4,2207214.81,2.0446724e+06,2012-05-14
0,77.47,3.551,131.0287742,4.308,4,2154137.67,2.0229352e+06,2012-05-21
0,77.41,3.483,130.9592258,4.308,4,2179360.94,2.0141782e+06,2012-05-28
0,78.11,3.433,130.8896774,4.308,4,2245257.18,2.1354475e+06,2012-06-04
0,80.94,3.372,130.8295333,4.308,4,2234190.93,2.0553531e+06,2012-06-11
0,81.63,3.329,130.7929,4.308,4,2197299.65,2.0324011e+06,2012-06-18
0,84.23,3.257,130.7562667,4.308,4,2128362.92,2.0286474e+06,2012-06-25
0,80.37,3.187,130.7196333,4.077,4,2224499.28,2.0592234e+06,2012-07-02
0,76.86,3.224,130.683,4.077,4,2100252.61,2.0148479e+06,2012-07-09
0,79.14,3.263,130.7012903,4.077,4,2175563.69,2.0485856e+06,2012-07-16
0,81.06,3.356,130.7195806,4.077,4,2048613.65,2.0091356e+06,2012-07-23
0,83.86,3.374,130.737871,4.077,4,2174514.13,2.0840132e+06,2012-07-30
0,83.21,3.476,130.7561613,4.077,4,2193367.69,2.0508221e+06,2012-08-06
0,81.41,3.552,130.7909677,4.077,4,2283540.3,2.1339808e+06,2012-08-13
0,75.76,3.61,130.8381613,4.077,4,2125241.68,2.0060781e+06,2012-08-20
0,76.47,3.646,130.8853548,4.077,4,2081181.35,1.9913945e+06,2012-08-27
1,82.09,3.709,130.9325484,4.077,4,2125104.72,2.0208448e+06,2012-09-03
0,68.2,3.706,130.9776667,4.077,4,2117854.6,1.9901792e+06,2012-09-10
0,68.97,3.721,131.0103333,4.077,4,2119438.53,1.9901792e+06,2012-09-17
0,71.74,3.666,131.043,4.077,4,2027620.23,1.9633521e+06,2012-09-24
0,63.07,3.62,131.0756667,3.879,4,2209835.43,2.0809581e+06,2012-10-01
0,57.11,3.603,131.1083333,3.879,4,2133026.07,2.0046392e+06,2012-10-08
0,64.46,3.61,131.1499677,3.879,4,2097266.85,1.9733535e+06,2012-10-15
0,63.64,3.514,131.1930968,3.879,4,2149594.46,2.0485856e+06,2012-10-22
0,50.21,3.157,220.2969205,5.943,5,312078.71,405836.38,2012-01-02
0,48.86,3.261,220.4760185,5.943,5,291454.52,378452.47,2012-01-09
0,54.65,3.268,220.5694104,5.943,5,287523.98,357278.38,2012-01-16
0,54.63,3.29,220.6628023,5.943,5,295974.22,333562.3,2012-01-23
0,57.35,3.36,220.7561941,5.943,5,333948.0,354261.53,2012-01-30
1,48.57,3.409,220.849586,5.943,5,349239.88,350640.1,2012-02-06
0,48.25,3.51,221.0106341,5.943,5,356427.98,358442.38,2012-02-13
0,57.75,3.555,221.2224243,5.943,5,312220.47,364856.1,2012-02-20
0,60.66,3.63,221.4342146,5.943,5,359206.21,399158.9,2012-02-27
0,57.69,3.669,221.6460048,5.943,5,347295.6,377255.16,2012-03-05
0,63.55,3.734,221.7989713,5.943,5,339392.54,371475.97,2012-03-12
0,64.44,3.787,221.8735063,5.943,5,321299.99,371335.1,2012-03-19
0,67.76,3.845,221.9480412,5.943,5,331318.73,380182.0,2012-03-26
0,70.4,3.891,222.0225762,5.801,5,402985.7,398291.8,2012-04-02
0,70.56,3.891,222.0971111,5.801,5,351832.03,372443.6,2012-04-09
0,67.33,3.877,222.1512315,5.801,5,330063.06,379356.9,2012-04-16
0,68.96,3.814,222.2053519,5.801,5,324839.74,387523.84,2012-04-23
0,77.1,3.749,222.2594722,5.801,5,360932.69,393186.38,2012-04-30
0,73.45,3.688,222.3135926,5.801,5,333870.52,360118.75,2012-05-07
0,70.45,3.63,222.330443,5.801,5,336189.66,364241.2,2012-05-14
0,78.23,3.561,222.3323853,5.801,5,341994.48,381320.8,2012-05-21
0,79.72,3.501,222.3343277,5.801,5,359867.8,370276.88,2012-05-28
0,81.02,3.452,222.33627,5.801,5,341704.59,370409.62,2012-06-04
0,81.64,3.393,222.3492901,5.801,5,327383.64,382022.84,2012-06-11
0,80.57,3.346,222.3900046,5.801,5,325041.68,375301.9,2012-06-18
0,87.08,3.286,222.4307191,5.801,5,329658.1,366062.2,2012-06-25
0,82.35,3.227,222.4714336,5.603,5,341214.43,354230.56,2012-07-02
0,80.78,3.256,222.5121481,5.603,5,316203.64,342340.84,2012-07-09
0,81.05,3.311,222.5209358,5.603,5,321205.12,351775.16,2012-07-16
0,85.06,3.407,222.5297234,5.603,5,306827.36,358959.62,2012-07-23
0,86.91,3.417,222.5385111,5.603,5,324195.17,347778.38,2012-07-30
0,86.96,3.494,222.5472987,5.603,5,306759.7,334549.53,2012-08-06
0,87.52,3.571,222.6276753,5.603,5,314014.18,344535.25,2012-08-13
0,79.45,3.62,222.7617437,5.603,5,320831.36,344535.25,2012-08-20
0,84.25,3.638,222.8958121,5.603,5,344642.01,355699.16,2012-08-27
1,86.3,3.73,223.0298805,5.603,5,350648.91,358442.38,2012-09-03
0,76.65,3.717,223.1734167,5.603,5,299800.67,357784.25,2012-09-10
0,71.09,3.721,223.3737593,5.603,5,307306.76,369943.8,2012-09-17
0,78.33,3.666,223.5741019,5.603,5,310141.68,363271.62,2012-09-24
0,71.17,3.617,223.7744444,5.422,5,343048.29,359262.53,2012-10-01
0,66.24,3.601,223.974787,5.422,5,325345.41,343863.38,2012-10-08
0,69.17,3.594,224.0192873,5.422,5,313358.15,342328.6,2012-10-15
0,71.7,3.506,224.0378139,5.422,5,319550.77,368024.3,2012-10-22
0,50.82,3.157,221.3088023,6.132,6,1395339.71,1.7490604e+06,2012-01-02
0,48.33,3.261,221.4893412,6.132,6,1344243.17,1.4603592e+06,2012-01-09
0,55.37,3.268,221.5831306,6.132,6,1326255.7,1.3382238e+06,2012-01-16
0,53.95,3.29,221.6769199,6.132,6,1315610.66,1.3322695e+06,2012-01-23
0,57.45,3.36,221.7707093,6.132,6,1496305.78,1.4362516e+06,2012-01-30
1,48.58,3.409,221.8644987,6.132,6,1620603.92,1.5570808e+06,2012-02-06
0,49.03,3.51,222.026359,6.132,6,1632616.09,1.5071775e+06,2012-02-13
0,59.17,3.555,222.2392726,6.132,6,1465187.71,1.4589355e+06,2012-02-20
0,60.32,3.63,222.4521862,6.132,6,1550385.65,1.5338314e+06,2012-02-27
0,57.89,3.669,222.6650998,6.132,6,1569304.4,1.5022131e+06,2012-03-05
0,62.8,3.734,222.8186603,6.132,6,1748010.29,1.6509538e+06,2012-03-12
0,63.71,3.787,222.8930835,6.132,6,1495143.62,1.4240065e+06,2012-03-19
0,67.91,3.845,222.9675066,6.132,6,1508933.26,1.5696272e+06,2012-03-26
0,71.6,3.891,223.0419298,5.964,6,1840131.19,1.7816404e+06,2012-04-02
0,71.29,3.891,223.1163529,5.964,6,1616394.45,1.4562029e+06,2012-04-09
0,68.64,3.877,223.17092,5.964,6,1456073.24,1.5712368e+06,2012-04-16
0,71.5,3.814,223.2254871,5.964,6,1456221.1,1.4587365e+06,2012-04-23
0,77.66,3.749,223.2800541,5.964,6,1543461.12,1.5063811e+06,2012-04-30
0,72.66,3.688,223.3346212,5.964,6,1517075.67,1.4521115e+06,2012-05-07
0,70.5,3.63,223.3511928,5.964,6,1513635.64,1.4493035e+06,2012-05-14
0,78.47,3.561,223.3525662,5.964,6,1603793.42,1.5630755e+06,2012-05-21
0,80.39,3.501,223.3539397,5.964,6,1681121.38,1.5466881e+06,2012-05-28
0,80.5,3.452,223.3553131,5.964,6,1696619.52,1.5747928e+06,2012-06-04
0,82.1,3.393,223.3680933,5.964,6,1642247.48,1.5631345e+06,2012-06-11
0,81.2,3.346,223.4093906,5.964,6,1618272.25,1.6247465e+06,2012-06-18
0,87.35,3.286,223.4506878,5.964,6,1648863.46,1.6540222e+06,2012-06-25
0,82.95,3.227,223.4919851,5.668,6,1876359.39,1.7174228e+06,2012-07-02
0,80.27,3.256,223.5332824,5.668,6,1588142.26,1.6078046e+06,2012-07-09
0,81.57,3.311,223.5424501,5.668,6,1574361.97,1.6679931e+06,2012-07-16
0,85.78,3.407,223.5516178,5.668,6,1513229.16,1.5265564e+06,2012-07-23
0,87.55,3.417,223.5607856,5.668,6,1627274.93,1.5986419e+06,2012-07-30
0,87.04,3.494,223.5699533,5.668,6,1588380.73,1.4705225e+06,2012-08-06
0,87.53,3.571,223.6510224,5.668,6,1543049.52,1.4725062e+06,2012-08-13
0,79.03,3.62,223.7860175,5.668,6,1501095.49,1.4755504e+06,2012-08-20
0,83.58,3.638,223.9210125,5.668,6,1577439.81,1.5109615e+06,2012-08-27
1,86.33,3.73,224.0560076,5.668,6,1608077.01,1.5107646e+06,2012-09-03
0,76.41,3.717,224.2004678,5.668,6,1375166.86,1.3856898e+06,2012-09-10
0,70.81,3.721,224.4017192,5.668,6,1425603.65,1.4481644e+06,2012-09-17
0,77.82,3.666,224.6029706,5.668,6,1369131.46,1.3721336e+06,2012-09-24
0,70.84,3.617,224.804222,5.329,6,1518177.71,1.4918116e+06,2012-10-01
0,65.43,3.601,225.0054733,5.329,6,1459396.84,1.4105528e+06,2012-10-08
0,69.68,3.594,225.0501013,5.329,6,1436883.99,1.4242052e+06,2012-10-15
0,72.34,3.506,225.0686254,5.329,6,1431426.34,1.4061858e+06,2012-10-22
0,18.67,3.095,196.5458309,8.256,7,713117.66,829627.25,2012-01-02
0,7.46,3.077,196.7330517,8.256,7,593875.46,716632.2,2012-01-09
0,27.41,3.055,196.7796652,8.256,7,578002.85,638769.06,2012-01-16
0,26.9,3.038,196.8262786,8.256,7,541037.98,584215.9,2012-01-23
0,22.2,3.031,196.8728921,8.256,7,580453.32,598210.06,2012-01-30
1,18.79,3.103,196.9195056,8.256,7,563460.77,572130.94,2012-02-06
0,27.03,3.113,196.9432711,8.256,7,620908.18,609218.25,2012-02-13
0,24.41,3.129,196.9499007,8.256,7,603041.14,604675.75,2012-02-20
0,21.64,3.191,196.9565303,8.256,7,551058.13,574503.8,2012-02-27
0,30.1,3.286,196.9631599,8.256,7,579166.5,595158.56,2012-03-05
0,37.29,3.486,197.0457208,8.256,7,669205.73,654797.4,2012-03-12
0,35.06,3.664,197.2295234,8.256,7,615997.29,602025.0,2012-03-19
0,44.99,3.75,197.4133259,8.256,7,583322.2,624044.2,2012-03-26
0,44.29,3.854,197.5971285,8.09,7,621425.98,658401.56,2012-04-02
0,41.43,3.901,197.780931,8.09,7,517420.23,581502.9,2012-04-09
0,39.3,3.936,197.7227385,8.09,7,457340.06,529171.56,2012-04-16
0,51.49,3.927,197.664546,8.09,7,467827.75,520796.12,2012-04-23
0,45.38,3.903,197.6063534,8.09,7,465198.89,492362.75,2012-04-30
0,48.54,3.87,197.5481609,8.09,7,460397.41,483343.16,2012-05-07
0,49.41,3.837,197.5553137,8.09,7,468428.3,491824.1,2012-05-14
0,50.6,3.804,197.5886046,8.09,7,532739.77,538588.5,2012-05-21
0,55.06,3.764,197.6218954,8.09,7,598495.02,594992.06,2012-05-28
0,63.07,3.741,197.6551863,8.09,7,642963.75,630072.0,2012-06-04
0,59.33,3.723,197.692292,8.09,7,666942.02,662771.5,2012-06-11
0,63.69,3.735,197.7389345,8.09,7,687344.68,674965.75,2012-06-18
0,68.84,3.693,197.785577,8.09,7,704335.41,706803.75,2012-06-25
0,64.67,3.646,197.8322195,7.872,7,805642.61,818888.9,2012-07-02
0,64.21,3.613,197.8788621,7.872,7,694150.89,721233.4,2012-07-09
0,62.87,3.585,197.9290378,7.872,7,686345.69,728331.2,2012-07-16
0,64.6,3.57,197.9792136,7.872,7,686365.4,696537.5,2012-07-23
0,61.83,3.528,198.0293893,7.872,7,680954.81,694190.2,2012-07-30
0,63.41,3.509,198.0795651,7.872,7,675926.3,694190.2,2012-08-06
0,59.66,3.545,198.1001057,7.872,7,642450.4,661251.3,2012-08-13
0,59.27,3.558,198.0984199,7.872,7,609099.37,644950.4,2012-08-20
0,60.46,3.556,198.0967341,7.872,7,586467.16,630771.75,2012-08-27
1,57.84,3.596,198.0950484,7.872,7,597876.55,630872.5,2012-09-03
0,53.66,3.659,198.1267184,7.872,7,541120.2,556864.56,2012-09-10
0,51.77,3.765,198.358523,7.872,7,530842.25,561150.7,2012-09-17
0,50.64,3.789,198.5903276,7.872,7,525545.76,547912.44,2012-09-24
0,48.43,3.779,198.8221322,7.557,7,505830.56,534885.5,2012-10-01
0,41.43,3.76,199.0539368,7.557,7,503463.93,533261.5,2012-10-08
0,43.01,3.75,199.1481963,7.557,7,516424.83,546601.94,2012-10-15
0,42.53,3.686,199.2195317,7.557,7,495543.28,531064.7,2012-10-22
0,43.47,3.157,223.2409668,5.825,8,872113.23,966478.56,2012-01-02
0,36.46,3.261,223.4242571,5.825,8,817661.76,840225.25,2012-01-09
0,46.81,3.268,223.5188055,5.825,8,813954.82,850928.6,2012-01-16
0,45.52,3.29,223.6133539,5.825,8,778178.53,805020.3,2012-01-23
0,45.56,3.36,223.7079023,5.825,8,927610.69,904994.4,2012-01-30
1,35.71,3.409,223.8024507,5.825,8,1021400.42,945447.4,2012-02-06
0,37.51,3.51,223.9658621,5.825,8,1096232.89,1.0636166e+06,2012-02-13
0,46.33,3.555,224.1809207,5.825,8,928537.54,953076.94,2012-02-20
0,50.95,3.63,224.3959793,5.825,8,952264.91,988212.4,2012-02-27
0,49.59,3.669,224.6110379,5.825,8,960115.56,980059.2,2012-03-05
0,56.63,3.734,224.7657327,5.825,8,921178.39,933349.5,2012-03-12
0,52.9,3.787,224.8399424,5.825,8,874223.25,912052.4,2012-03-19
0,66.69,3.845,224.9141521,5.825,8,905935.29,928633.25,2012-03-26
0,62.18,3.891,224.9883618,5.679,8,1046816.59,1.0054186e+06,2012-04-02
0,65.19,3.891,225.0625714,5.679,8,909989.45,950238.2,2012-04-09
0,63.59,3.877,225.1179914,5.679,8,872288.46,905854.9,2012-04-16
0,70.34,3.814,225.1734114,5.679,8,879448.25,914859.25,2012-04-23
0,73.96,3.749,225.2288314,5.679,8,937232.09,927148.8,2012-04-30
0,64.96,3.688,225.2842514,5.679,8,920128.89,924590.06,2012-05-07
0,64.16,3.63,225.3002908,5.679,8,913922.01,920464.94,2012-05-14
0,76.11,3.561,225.3005779,5.679,8,895157.44,909601.75,2012-05-21
0,78.31,3.501,225.300865,5.679,8,921161.2,933577.2,2012-05-28
0,74.28,3.452,225.3011521,5.679,8,928820.0,923662.0,2012-06-04
0,77.14,3.393,225.3134743,5.679,8,916918.7,920353.25,2012-06-11
0,78.85,3.346,225.3558843,5.679,8,899449.65,910678.8,2012-06-18
0,84.47,3.286,225.3982943,5.679,8,878298.22,898952.2,2012-06-25
0,81.24,3.227,225.4407043,5.401,8,936205.5,944656.56,2012-07-02
0,78.46,3.256,225.4831143,5.401,8,890488.01,905184.9,2012-07-09
0,79.94,3.311,225.4930078,5.401,8,888834.07,900163.6,2012-07-16
0,81.71,3.407,225.5029014,5.401,8,838227.52,868159.25,2012-07-23
0,85.06,3.417,225.5127949,5.401,8,897076.73,930336.2,2012-07-30
0,83.74,3.494,225.5226885,5.401,8,930745.69,910588.3,2012-08-06
0,81.21,3.571,225.6050797,5.401,8,896613.19,902591.94,2012-08-13
